"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"RUANJIANYANFA","电视产品软件所","4489605","4489568","8、关键技术方向","行业技术动态","2","11","电视产品软件所 Home / 8、关键技术方向 / 行业技术动态","其他","2016-06-16 08:11:42","吴超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489605"
"RUANJIANYANFA","电视产品软件所","4489572","4489568","8、关键技术方向","质量/性能/进度/可制造型/基础运营/","2","12","电视产品软件所 Home / 8、关键技术方向 / 质量/性能/进度/可制造型/基础运营/","项目管理","2016-06-16 10:17:38","李鑫","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489572"
"RUANJIANYANFA","电视产品软件所","4489587","4489568","8、关键技术方向","运营","2","13","电视产品软件所 Home / 8、关键技术方向 / 运营","其他","2016-06-15 16:03:37","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489587"
"RUANJIANYANFA","电视产品软件所","12978322","4489435","电视产品软件所 Home","9、新员工入职","1","11","电视产品软件所 Home / 9、新员工入职","其他","2017-01-11 11:54:00","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=12978322"
"RUANJIANYANFA","电视产品软件所","4489923","12978322","9、新员工入职","16届新员工培养计划","2","1","电视产品软件所 Home / 9、新员工入职 / 16届新员工培养计划","版本与计划","2016-08-22 16:22:16","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489923"
"RUANJIANYANFA","电视产品软件所","14548564","12978322","9、新员工入职","17届新员工培养计划","2","2","电视产品软件所 Home / 9、新员工入职 / 17届新员工培养计划","版本与计划","2017-05-08 16:26:05","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14548564"
"RUANJIANYANFA","电视产品软件所","107780015","12978322","9、新员工入职","2020新员工雄鹰计划","2","3","电视产品软件所 Home / 9、新员工入职 / 2020新员工雄鹰计划","版本与计划","2021-01-03 19:35:45","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=107780015"
"RUANJIANYANFA","电视产品软件所","87851731","12978322","9、新员工入职","信息安全培训","2","4","电视产品软件所 Home / 9、新员工入职 / 信息安全培训","培训与知识","2020-05-05 21:54:21","吕彦斐","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=87851731"
"RUANJIANYANFA","电视产品软件所","114198431","12978322","9、新员工入职","分支管理规则","2","5","电视产品软件所 Home / 9、新员工入职 / 分支管理规则","项目管理","2021-01-25 17:35:31","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=114198431"
"RUANJIANYANFA","电视产品软件所","16845305","12978322","9、新员工入职","启动任务-电视平台组","2","6","电视产品软件所 Home / 9、新员工入职 / 启动任务-电视平台组","项目管理","2018-01-03 16:09:25","未知用户 (liukang4)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=16845305"
"RUANJIANYANFA","电视产品软件所","29229853","12978322","9、新员工入职","外包人员入职手册","2","7","电视产品软件所 Home / 9、新员工入职 / 外包人员入职手册","规范与流程","2018-08-14 09:18:03","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=29229853"
"RUANJIANYANFA","电视产品软件所","107778277","12978322","9、新员工入职","新员工入职","2","8","电视产品软件所 Home / 9、新员工入职 / 新员工入职","其他","2021-03-18 09:15:16","鲁好锦","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=107778277"
"RUANJIANYANFA","电视产品软件所","4489240","12978322","9、新员工入职","新员工每日分享会文件共享","2","9","电视产品软件所 Home / 9、新员工入职 / 新员工每日分享会文件共享","其他","2016-11-11 17:35:22","何营昊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489240"
"RUANJIANYANFA","电视产品软件所","4489309","12978322","9、新员工入职","电视平台软件所新员工培养指南 -2018","2","10","电视产品软件所 Home / 9、新员工入职 / 电视平台软件所新员工培养指南 -2018","规范与流程","2020-09-30 13:16:12","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489309"
"RUANJIANYANFA","电视产品软件所","17174454","12978322","9、新员工入职","电视平台软件所新员工培养指南-","2","11","电视产品软件所 Home / 9、新员工入职 / 电视平台软件所新员工培养指南-","规范与流程","2020-09-30 13:15:48","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=17174454"
"RUANJIANYANFA","电视产品软件所","110690893","12978322","9、新员工入职","软件测试培训","2","12","电视产品软件所 Home / 9、新员工入职 / 软件测试培训","测试与验证","2021-01-14 19:39:15","卢善好","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=110690893"
"RUANJIANYANFA","电视产品软件所","101422664","4489435","电视产品软件所 Home","10、竞品分析","1","12","电视产品软件所 Home / 10、竞品分析","问题与复盘","2020-10-30 21:15:34","王之奎","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=101422664"
"RUANJIANYANFA","电视产品软件所","122491307","101422664","10、竞品分析","2021年竞品分析","2","1","电视产品软件所 Home / 10、竞品分析 / 2021年竞品分析","问题与复盘","2021-04-21 09:08:13","吕彦斐","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=122491307"
"RUANJIANYANFA","电视产品软件所","123997125","101422664","10、竞品分析","前期竞品分析","2","2","电视产品软件所 Home / 10、竞品分析 / 前期竞品分析","问题与复盘","2021-05-07 13:48:25","吕彦斐","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=123997125"
"RUANJIANYANFA","电视产品软件所","165751417","101422664","10、竞品分析","2022年TCP分析","2","3","电视产品软件所 Home / 10、竞品分析 / 2022年TCP分析","问题与复盘","2022-05-25 17:22:06","吕彦斐","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=165751417"
"RUANJIANYANFA","电视产品软件所","195240675","101422664","10、竞品分析","2023年TCP分析","2","4","电视产品软件所 Home / 10、竞品分析 / 2023年TCP分析","问题与复盘","2024-03-01 16:49:34","吕彦斐","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=195240675"
"RUANJIANYANFA","电视产品软件所","285345175","101422664","10、竞品分析","2025年TCP分析","2","5","电视产品软件所 Home / 10、竞品分析 / 2025年TCP分析","问题与复盘","2025-10-23 10:43:29","李彩凤","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=285345175"
"RUANJIANYANFA","电视产品软件所","130454773","4489435","电视产品软件所 Home","11、政府项目及对外合作","1","13","电视产品软件所 Home / 11、政府项目及对外合作","项目管理","2021-07-06 21:18:39","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=130454773"
"RUANJIANYANFA","电视产品软件所","130454776","130454773","11、政府项目及对外合作","2021年度","2","1","电视产品软件所 Home / 11、政府项目及对外合作 / 2021年度","项目管理","2021-07-07 18:37:38","陈益军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=130454776"
"RUANJIANYANFA","电视产品软件所","190363646","130454773","11、政府项目及对外合作","2022政府项目及标准","2","2","电视产品软件所 Home / 11、政府项目及对外合作 / 2022政府项目及标准","规范与流程","2022-12-08 17:26:33","陈益军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=190363646"
"RUANJIANYANFA","电视产品软件所","4489518","4489435","电视产品软件所 Home","内销电视业务室","1","14","电视产品软件所 Home / 内销电视业务室","其他","2019-11-27 09:33:08","穆聪聪","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489518"
"RUANJIANYANFA","电视产品软件所","73335198","4489518","内销电视业务室","Log日志输出规范","2","1","电视产品软件所 Home / 内销电视业务室 / Log日志输出规范","规范与流程","2019-11-27 20:32:52","未知用户 (sangwei)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=73335198"
"RUANJIANYANFA","电视产品软件所","4489622","4489518","内销电视业务室","VIDAALiveTV","2","2","电视产品软件所 Home / 内销电视业务室 / VIDAALiveTV","其他","2016-11-26 14:16:10","未知用户 (chengjin1)","否","http://dmtks.hisense.com/display/RUANJIANYANFA/VIDAALiveTV"
"RUANJIANYANFA","电视产品软件所","4489436","4489518","内销电视业务室","VIDAA系列","2","3","电视产品软件所 Home / 内销电视业务室 / VIDAA系列","其他","2016-11-26 14:11:16","未知用户 (chengjin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489436"
"RUANJIANYANFA","电视产品软件所","4489242","4489518","内销电视业务室","VIDAA设置","2","4","电视产品软件所 Home / 内销电视业务室 / VIDAA设置","其他","2016-11-26 14:13:35","未知用户 (chengjin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489242"
"RUANJIANYANFA","电视产品软件所","4489312","4489518","内销电视业务室","其他资料共享","2","5","电视产品软件所 Home / 内销电视业务室 / 其他资料共享","其他","2019-01-10 14:19:59","未知用户 (zhouchunlin)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489312"
"RUANJIANYANFA","电视产品软件所","75177613","4489518","内销电视业务室","异常上报数据","2","6","电视产品软件所 Home / 内销电视业务室 / 异常上报数据","数据与质量","2019-12-20 19:37:52","司洪龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=75177613"
"RUANJIANYANFA","电视产品软件所","53415535","4489518","内销电视业务室","技术分享","2","7","电视产品软件所 Home / 内销电视业务室 / 技术分享","其他","2019-04-30 10:44:38","唐高明","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=53415535"
"RUANJIANYANFA","电视产品软件所","14545167","4489518","内销电视业务室","海外项目","2","8","电视产品软件所 Home / 内销电视业务室 / 海外项目","项目管理","2017-04-29 11:06:20","未知用户 (chengjin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=14545167"
"RUANJIANYANFA","电视产品软件所","4489853","4489518","内销电视业务室","激光电视","2","9","电视产品软件所 Home / 内销电视业务室 / 激光电视","其他","2016-08-24 10:38:43","郑晴晴","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489853"
"RUANJIANYANFA","电视产品软件所","4489846","4489518","内销电视业务室","独立应用App集锦","2","10","电视产品软件所 Home / 内销电视业务室 / 独立应用App集锦","其他","2016-08-24 14:42:01","未知用户 (wangfang13)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489846"
"RUANJIANYANFA","电视产品软件所","79790762","4489518","内销电视业务室","电视业务室订餐信息统计","2","11","电视产品软件所 Home / 内销电视业务室 / 电视业务室订餐信息统计","数据与质量","2020-02-10 11:53:39","未知用户 (chengjin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=79790762"
"RUANJIANYANFA","电视产品软件所","4489732","4489518","内销电视业务室","电视业务组属性汇总","2","12","电视产品软件所 Home / 内销电视业务室 / 电视业务组属性汇总","其他","2016-12-09 15:49:19","未知用户 (shengxiyu)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489732"
"RUANJIANYANFA","电视产品软件所","68849579","4489518","内销电视业务室","蒋淼淼工作交接","2","13","电视产品软件所 Home / 内销电视业务室 / 蒋淼淼工作交接","其他","2019-10-16 09:41:15","未知用户 (jiangmiaomiao)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=68849579"
"RUANJIANYANFA","电视产品软件所","63898124","4489518","内销电视业务室","语音模块","2","14","电视产品软件所 Home / 内销电视业务室 / 语音模块","其他","2019-08-19 12:43:18","未知用户 (chengjin1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=63898124"
"RUANJIANYANFA","电视产品软件所","4489405","4489435","电视产品软件所 Home","软件配置技术组","1","15","电视产品软件所 Home / 软件配置技术组","其他","2015-09-01 16:21:30","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489405"
"RUANJIANYANFA","电视产品软件所","4489403","4489405","软件配置技术组","2015-09-01 - 会议记录","2","1","电视产品软件所 Home / 软件配置技术组 / 2015-09-01 - 会议记录","会议与协同","2015-09-01 17:24:34","liuhaixia1","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489403"
"RUANJIANYANFA","电视产品软件所","4489969","4489405","软件配置技术组","2015-09-22 - 会议记录","2","2","电视产品软件所 Home / 软件配置技术组 / 2015-09-22 - 会议记录","会议与协同","2015-09-22 15:16:12","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489969"
"RUANJIANYANFA","电视产品软件所","13714390","4489405","软件配置技术组","云内Ubuntu12.04下Sonatype Nexus 安装设置与jcenter镜像","2","3","电视产品软件所 Home / 软件配置技术组 / 云内Ubuntu12.04下Sonatype Nexus 安装设置与jcenter镜像","其他","2017-03-02 17:37:40","丁达志","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=13714390"
"RUANJIANYANFA","电视产品软件所","4489681","4489405","软件配置技术组","基于持续集成的电视软件自动化部署及测试应用贴","2","4","电视产品软件所 Home / 软件配置技术组 / 基于持续集成的电视软件自动化部署及测试应用贴","设计与架构","2016-08-23 14:19:09","丁达志","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489681"
"RUANJIANYANFA","电视产品软件所","4489355","4489405","软件配置技术组","朱兰质量手册培训","2","5","电视产品软件所 Home / 软件配置技术组 / 朱兰质量手册培训","规范与流程","2016-01-19 13:49:06","李春华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=4489355"
"RUANJIANYANFA","电视产品软件所","102107361","4489435","电视产品软件所 Home","软件SE、子SE、一级业务模块梳理","1","16","电视产品软件所 Home / 软件SE、子SE、一级业务模块梳理","其他","2021-07-06 21:05:55","李春超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=102107361"
"RUANJIANYANFA","电视产品软件所","122494532","102107361","软件SE、子SE、一级业务模块梳理","原梳理","2","1","电视产品软件所 Home / 软件SE、子SE、一级业务模块梳理 / 原梳理","其他","2021-04-22 20:08:29","李春超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=122494532"
"RUANJIANYANFA","电视产品软件所","98602877","4489435","电视产品软件所 Home","部门知识库","1","17","电视产品软件所 Home / 部门知识库","其他","2020-08-26 16:34:03","李艳平","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602877"
"RUANJIANYANFA","电视产品软件所","222319004","98602877","部门知识库","主设计知识库","2","1","电视产品软件所 Home / 部门知识库 / 主设计知识库","设计与架构","2023-10-08 09:59:29","陈益军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=222319004"
"RUANJIANYANFA","电视产品软件所","98602882","98602877","部门知识库","内销B2B业务室知识库","2","2","电视产品软件所 Home / 部门知识库 / 内销B2B业务室知识库","其他","2020-09-23 14:50:41","王建亮","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602882"
"RUANJIANYANFA","电视产品软件所","98602898","98602877","部门知识库","内销电视系统室知识库","2","3","电视产品软件所 Home / 部门知识库 / 内销电视系统室知识库","其他","2020-11-06 16:12:30","田德利","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602898"
"RUANJIANYANFA","电视产品软件所","98602894","98602877","部门知识库","内销软件支撑室知识库","2","4","电视产品软件所 Home / 部门知识库 / 内销软件支撑室知识库","其他","2020-09-17 20:22:49","贾旭","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602894"
"RUANJIANYANFA","电视产品软件所","98602890","98602877","部门知识库","新型显示业务室知识库","2","5","电视产品软件所 Home / 部门知识库 / 新型显示业务室知识库","其他","2022-06-20 19:13:33","未知用户 (matiantian)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602890"
"RUANJIANYANFA","电视产品软件所","98602886","98602877","部门知识库","渠道工程业务室知识库","2","6","电视产品软件所 Home / 部门知识库 / 渠道工程业务室知识库","其他","2020-10-28 10:14:16","刘天阳","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=98602886"
"RUANJIANYANFA","电视产品软件所","104799961","4489435","电视产品软件所 Home","任职资格认证材料","1","18","电视产品软件所 Home / 任职资格认证材料","培训与知识","2023-10-30 10:48:09","王慧颖","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=104799961"
"RUANJIANYANFA","电视产品软件所","118954267","4489435","电视产品软件所 Home","内销重点工作","1","19","电视产品软件所 Home / 内销重点工作","其他","2021-03-18 21:51:57","胡修振","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=118954267"
"RUANJIANYANFA","电视产品软件所","119712018","4489435","电视产品软件所 Home","内销软件研发部 外包人员招聘汇总","1","20","电视产品软件所 Home / 内销软件研发部 外包人员招聘汇总","其他","2021-06-29 11:16:55","鲁好锦","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=119712018"
"RUANJIANYANFA","电视产品软件所","119712023","119712018","内销软件研发部 外包人员招聘汇总","外包人员简历明细","2","1","电视产品软件所 Home / 内销软件研发部 外包人员招聘汇总 / 外包人员简历明细","其他","2021-04-16 15:09:29","姜伟伟","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=119712023"
"RUANJIANYANFA","电视产品软件所","121832574","4489435","电视产品软件所 Home","节假日统计","1","21","电视产品软件所 Home / 节假日统计","数据与质量","2022-10-01 16:15:28","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=121832574"
"RUANJIANYANFA","电视产品软件所","181164950","121832574","节假日统计","2022年国庆节","2","1","电视产品软件所 Home / 节假日统计 / 2022年国庆节","数据与质量","2022-10-08 08:57:10","夏庆鑫","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=181164950"
"RUANJIANYANFA","电视产品软件所","221857064","121832574","节假日统计","2023年国庆节需要加班的项目","2","2","电视产品软件所 Home / 节假日统计 / 2023年国庆节需要加班的项目","项目管理","2023-09-25 15:50:25","唐高明","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=221857064"
"RUANJIANYANFA","电视产品软件所","124716615","4489435","电视产品软件所 Home","EMMC标准及体系梳理小组","1","22","电视产品软件所 Home / EMMC标准及体系梳理小组","规范与流程","2021-05-10 16:37:03","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=124716615"
"RUANJIANYANFA","电视产品软件所","124716621","124716615","EMMC标准及体系梳理小组","0511","2","1","电视产品软件所 Home / EMMC标准及体系梳理小组 / 0511","规范与流程","2021-05-10 16:40:25","刘金刚","否","http://dmtks.hisense.com/display/RUANJIANYANFA/0511"
"RUANJIANYANFA","电视产品软件所","129079892","124716615","EMMC标准及体系梳理小组","0623复制从 目前 工作进展跟踪（6月3日-6月7日）","2","2","电视产品软件所 Home / EMMC标准及体系梳理小组 / 0623复制从 目前 工作进展跟踪（6月3日-6月7日）","规范与流程","2021-06-29 10:57:17","孙超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=129079892"
"RUANJIANYANFA","电视产品软件所","150734317","124716615","EMMC标准及体系梳理小组","20220110 EMMC WAF测试","2","3","电视产品软件所 Home / EMMC标准及体系梳理小组 / 20220110 EMMC WAF测试","测试与验证","2022-03-11 16:40:30","李增波","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=150734317"
"RUANJIANYANFA","电视产品软件所","124719777","124716615","EMMC标准及体系梳理小组","5/12日","2","4","电视产品软件所 Home / EMMC标准及体系梳理小组 / 5/12日","规范与流程","2021-05-11 21:53:08","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=124719777"
"RUANJIANYANFA","电视产品软件所","125468772","124716615","EMMC标准及体系梳理小组","5/16-5/20日工作计划","2","5","电视产品软件所 Home / EMMC标准及体系梳理小组 / 5/16-5/20日工作计划","版本与计划","2021-05-19 11:23:43","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=125468772"
"RUANJIANYANFA","电视产品软件所","130450442","124716615","EMMC标准及体系梳理小组","eMMC新旧平台导入专项测试","2","6","电视产品软件所 Home / EMMC标准及体系梳理小组 / eMMC新旧平台导入专项测试","测试与验证","2021-08-30 10:14:24","孙超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=130450442"
"RUANJIANYANFA","电视产品软件所","131144914","124716615","EMMC标准及体系梳理小组","[置顶] eMMC规范内销落地实施细则","2","7","电视产品软件所 Home / EMMC标准及体系梳理小组 / [置顶] eMMC规范内销落地实施细则","规范与流程","2021-07-15 14:01:39","卢善好","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131144914"
"RUANJIANYANFA","电视产品软件所","131144908","124716615","EMMC标准及体系梳理小组","[置顶] eMMC规范落地闭环跟踪","2","8","电视产品软件所 Home / EMMC标准及体系梳理小组 / [置顶] eMMC规范落地闭环跟踪","规范与流程","2021-07-15 10:36:12","卢善好","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131144908"
"RUANJIANYANFA","电视产品软件所","129079161","124716615","EMMC标准及体系梳理小组","目前 工作进展跟踪（6月23日-6月30日）","2","9","电视产品软件所 Home / EMMC标准及体系梳理小组 / 目前 工作进展跟踪（6月23日-6月30日）","规范与流程","2021-08-18 19:30:38","魏强/Grand Wei","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=129079161"
"RUANJIANYANFA","电视产品软件所","126919338","124716615","EMMC标准及体系梳理小组","目前 工作进展跟踪（6月3日-6月7日）","2","10","电视产品软件所 Home / EMMC标准及体系梳理小组 / 目前 工作进展跟踪（6月3日-6月7日）","规范与流程","2021-07-05 14:16:19","曹功臻","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=126919338"
"RUANJIANYANFA","电视产品软件所","126913984","124716615","EMMC标准及体系梳理小组","第23周 5月31日-6/1日工作","2","11","电视产品软件所 Home / EMMC标准及体系梳理小组 / 第23周 5月31日-6/1日工作","规范与流程","2021-06-04 10:58:20","谭少峰","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=126913984"
"RUANJIANYANFA","电视产品软件所","130458441","4489435","电视产品软件所 Home","固定资产明细20210708-电脑和仪表","1","23","电视产品软件所 Home / 固定资产明细20210708-电脑和仪表","其他","2021-07-26 13:36:32","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=130458441"
"RUANJIANYANFA","电视产品软件所","195239288","130458441","固定资产明细20210708-电脑和仪表","低耗领取记录","2","1","电视产品软件所 Home / 固定资产明细20210708-电脑和仪表 / 低耗领取记录","其他","2023-01-17 17:45:13","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=195239288"
"RUANJIANYANFA","电视产品软件所","131925300","4489435","电视产品软件所 Home","部门经费明细2026/4/29","1","24","电视产品软件所 Home / 部门经费明细2026/4/29","其他","2026-04-29 13:02:46","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131925300"
"RUANJIANYANFA","电视产品软件所","250640787","131925300","部门经费明细2026/4/29","支出明细截图","2","1","电视产品软件所 Home / 部门经费明细2026/4/29 / 支出明细截图","其他","2024-07-08 17:06:30","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=250640787"
"RUANJIANYANFA","电视产品软件所","131926961","4489435","电视产品软件所 Home","出差报告和对外交流","1","25","电视产品软件所 Home / 出差报告和对外交流","其他","2022-08-11 19:25:47","陈益军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131926961"
"RUANJIANYANFA","电视产品软件所","134682774","4489435","电视产品软件所 Home","方案商管理","1","26","电视产品软件所 Home / 方案商管理","设计与架构","2021-08-18 21:53:02","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=134682774"
"RUANJIANYANFA","电视产品软件所","181147334","134682774","方案商管理","2020年十一假期需要支持方案商的模块","2","1","电视产品软件所 Home / 方案商管理 / 2020年十一假期需要支持方案商的模块","设计与架构","2022-09-27 23:05:34","祖荫鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=181147334"
"RUANJIANYANFA","电视产品软件所","168146717","134682774","方案商管理","方案商问题依赖","2","2","电视产品软件所 Home / 方案商管理 / 方案商问题依赖","设计与架构","2022-06-17 09:49:47","于清晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=168146717"
"RUANJIANYANFA","电视产品软件所","135431834","134682774","方案商管理","深圳方案商明细","2","3","电视产品软件所 Home / 方案商管理 / 深圳方案商明细","设计与架构","2021-08-23 19:52:11","刘金刚","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135431834"
"RUANJIANYANFA","电视产品软件所","134685671","4489435","电视产品软件所 Home","无软件日报反馈","1","27","电视产品软件所 Home / 无软件日报反馈","其他","2021-09-26 09:36:37","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=134685671"
"RUANJIANYANFA","电视产品软件所","139067617","134685671","无软件日报反馈","10月份无软件日报反馈","2","1","电视产品软件所 Home / 无软件日报反馈 / 10月份无软件日报反馈","其他","2021-09-26 09:43:00","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=139067617"
"RUANJIANYANFA","电视产品软件所","142575583","134685671","无软件日报反馈","11月份无软件日报反馈","2","2","电视产品软件所 Home / 无软件日报反馈 / 11月份无软件日报反馈","其他","2021-11-01 13:40:32","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=142575583"
"RUANJIANYANFA","电视产品软件所","145075167","134685671","无软件日报反馈","12月份无软件日报反馈","2","3","电视产品软件所 Home / 无软件日报反馈 / 12月份无软件日报反馈","其他","2021-11-26 11:33:28","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=145075167"
"RUANJIANYANFA","电视产品软件所","134685675","134685671","无软件日报反馈","2021/8/20 无软件日报反馈","2","4","电视产品软件所 Home / 无软件日报反馈 / 2021/8/20 无软件日报反馈","其他","2021-08-20 17:26:34","杨会芹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=134685675"
"RUANJIANYANFA","电视产品软件所","135431099","134685671","无软件日报反馈","2021/8/23 无软件日报反馈","2","5","电视产品软件所 Home / 无软件日报反馈 / 2021/8/23 无软件日报反馈","其他","2021-08-23 17:25:48","于宁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135431099"
"RUANJIANYANFA","电视产品软件所","135432716","134685671","无软件日报反馈","2021/8/24 无软件日报反馈","2","6","电视产品软件所 Home / 无软件日报反馈 / 2021/8/24 无软件日报反馈","其他","2021-08-24 18:01:07","夏庆鑫","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135432716"
"RUANJIANYANFA","电视产品软件所","135435297","134685671","无软件日报反馈","2021/8/25 无软件日报反馈","2","7","电视产品软件所 Home / 无软件日报反馈 / 2021/8/25 无软件日报反馈","其他","2021-08-25 15:56:20","李春超","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135435297"
"RUANJIANYANFA","电视产品软件所","135435641","134685671","无软件日报反馈","2021/8/26 无软件日报反馈","2","8","电视产品软件所 Home / 无软件日报反馈 / 2021/8/26 无软件日报反馈","其他","2021-08-26 17:37:56","于宁","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135435641"
"RUANJIANYANFA","电视产品软件所","135435643","134685671","无软件日报反馈","2021/8/27 无软件日报反馈","2","9","电视产品软件所 Home / 无软件日报反馈 / 2021/8/27 无软件日报反馈","其他","2021-08-27 17:46:08","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135435643"
"RUANJIANYANFA","电视产品软件所","135435645","134685671","无软件日报反馈","2021/8/30 无软件日报反馈","2","10","电视产品软件所 Home / 无软件日报反馈 / 2021/8/30 无软件日报反馈","其他","2021-08-30 17:59:15","杨会芹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135435645"
"RUANJIANYANFA","电视产品软件所","135435647","134685671","无软件日报反馈","2021/8/31 无软件日报反馈","2","11","电视产品软件所 Home / 无软件日报反馈 / 2021/8/31 无软件日报反馈","其他","2021-08-31 16:01:13","杨会芹","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=135435647"
"RUANJIANYANFA","电视产品软件所","147820887","134685671","无软件日报反馈","2022年无软件日报反馈","2","12","电视产品软件所 Home / 无软件日报反馈 / 2022年无软件日报反馈","其他","2021-12-14 17:28:48","张晓军","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=147820887"
